Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
2012,London,Sailing,Sailing,"BURLING, Peter",NZL,Men,49Er - Skiff,Silver
2012,London,Sailing,Sailing,"TUKE, Blair",NZL,Men,49Er - Skiff,Silver
2012,London,Sailing,Sailing,"LANG, Peter",DEN,Men,49Er - Skiff,Bronze
2012,London,Sailing,Sailing,"NORREGAARD, Allan",DEN,Men,49Er - Skiff,Bronze
2012,London,Sailing,Sailing,"ECHEGOYEN DOMINGUEZ, Tamara",ESP,Women,Elliott 6M,Gold
2012,London,Sailing,Sailing,"PUMARIEGA MENENDEZ, Angela",ESP,Women,Elliott 6M,Gold
2012,London,Sailing,Sailing,"TORO PRIETO PUGA, Sofia",ESP,Women,Elliott 6M,Gold
2012,London,Sailing,Sailing,"CURTIS, Nina",AUS,Women,Elliott 6M,Silver
2012,London,Sailing,Sailing,"PRICE, Olivia",AUS,Women,Elliott 6M,Silver
2012,London,Sailing,Sailing,"WHITTY, Lucinda",AUS,Women,Elliott 6M,Silver
2012,London,Sailing,Sailing,"KANERVA, Silja",FIN,Women,Elliott 6M,Bronze
2012,London,Sailing,Sailing,"LEHTINEN, Silja",FIN,Women,Elliott 6M,Bronze
2012,London,Sailing,Sailing,"WULFF, Mikaela",FIN,Women,Elliott 6M,Bronze
2012,London,Sailing,Sailing,"AINSLIE, Ben",GBR,Men,Finn,Gold
2012,London,Sailing,Sailing,"HOGH-CHRISTENSEN, Jonas",DEN,Men,Finn,Silver
2012,London,Sailing,Sailing,"LOBERT, Jonathan",FRA,Men,Finn,Bronze
2012,London,Sailing,Sailing,"SLINGSBY, Tom",AUS,Men,Laser,Gold
2012,London,Sailing,Sailing,"KONTIDES, Pavlos",CYP,Men,Laser,Silver
2012,London,Sailing,Sailing,"MYRGREN, Rasmus",SWE,Men,Laser,Bronze
2012,London,Sailing,Sailing,"XU, Lijia",CHN,Women,Laser Radial,Gold
2012,London,Sailing,Sailing,"BOUWMEESTER, Marit",NED,Women,Laser Radial,Silver
2012,London,Sailing,Sailing,"VAN ACKER, Evi",BEL,Women,Laser Radial,Bronze
2012,London,Sailing,Sailing,"VAN RIJSSELBERGE, Dorian",NED,Men,Rs:X,Gold
2012,London,Sailing,Sailing,"DEMPSEY, Nick",GBR,Men,Rs:X,Silver
2012,London,Sailing,Sailing,"MIARCZYNSKI, Przemyslaw",POL,Men,Rs:X,Bronze
2012,London,Sailing,Sailing,"ALABAU, Marina",ESP,Women,Rs:X,Gold
2012,London,Sailing,Sailing,"PETAJA, Tuuli",FIN,Women,Rs:X,Silver
2012,London,Sailing,Sailing,"KLEPACKA, Zofia",POL,Women,Rs:X,Bronze
2012,London,Sailing,Sailing,"LÖÖF, Fredrik",SWE,Men,Star,Gold
2012,London,Sailing,Sailing,"SALMINEN, Max",SWE,Men,Star,Gold
2012,London,Sailing,Sailing,"PERCY, Iain",GBR,Men,Star,Silver
2012,London,Sailing,Sailing,"SIMPSON, Andrew",GBR,Men,Star,Silver
2012,London,Sailing,Sailing,"PRADA, Bruno",BRA,Men,Star,Bronze
2012,London,Sailing,Sailing,"SCHEIDT, Robert",BRA,Men,Star,Bronze
2012,London,Shooting,Shooting,"JIN, Jongoh",KOR,Men,10M Air Pistol,Gold
2012,London,Shooting,Shooting,"TESCONI, Luca",ITA,Men,10M Air Pistol,Silver
2012,London,Shooting,Shooting,"ZLATIC, Andrija",SRB,Men,10M Air Pistol,Bronze
2012,London,Shooting,Shooting,"GUO, Wenjun",CHN,Women,10M Air Pistol,Gold
2012,London,Shooting,Shooting,"GOBERVILLE, Celine",FRA,Women,10M Air Pistol,Silver
2012,London,Shooting,Shooting,"KOSTEVYCH, Olena",UKR,Women,10M Air Pistol,Bronze
2012,London,Shooting,Shooting,"MOLDOVEANU, Alin George",ROU,Men,10M Air Rifle,Gold
2012,London,Shooting,Shooting,"CAMPRIANI, Niccolo",ITA,Men,10M Air Rifle,Silver
2012,London,Shooting,Shooting,"NARANG, Gagan",IND,Men,10M Air Rifle,Bronze
2012,London,Shooting,Shooting,"YI, Siling",CHN,Women,10M Air Rifle,Gold
2012,London,Shooting,Shooting,"BOGACKA, Sylwia",POL,Women,10M Air Rifle,Silver
2012,London,Shooting,Shooting,"YU, Dan",CHN,Women,10M Air Rifle,Bronze
2012,London,Shooting,Shooting,"KIM, Jangmi",KOR,Women,25M Pistol,Gold
2012,London,Shooting,Shooting,"CHEN, Ying",CHN,Women,25M Pistol,Silver
2012,London,Shooting,Shooting,"KOSTEVYCH, Olena",UKR,Women,25M Pistol,Bronze
2012,London,Shooting,Shooting,"PUPO, Leuris",CUB,Men,25M Rapid Pistol,Gold
2012,London,Shooting,Shooting,"KUMAR, Vijay",IND,Men,25M Rapid Pistol,Silver
2012,London,Shooting,Shooting,"DING, Feng",CHN,Men,25M Rapid Pistol,Bronze
2012,London,Shooting,Shooting,"JIN, Jongoh",KOR,Men,50M Pistol,Gold
2012,London,Shooting,Shooting,"CHOI, Young Rae",KOR,Men,50M Pistol,Silver
2012,London,Shooting,Shooting,"WANG, Zhiwei",CHN,Men,50M Pistol,Bronze
2012,London,Shooting,Shooting,"CAMPRIANI, Niccolo",ITA,Men,50M Rifle 3 Positions,Gold
2012,London,Shooting,Shooting,"KIM, Jonghyun",KOR,Men,50M Rifle 3 Positions,Silver
2012,London,Shooting,Shooting,"EMMONS, Matthew",USA,Men,50M Rifle 3 Positions,Bronze
2012,London,Shooting,Shooting,"GRAY, Jamie Lynn",USA,Women,50M Rifle 3 Positions,Gold
2012,London,Shooting,Shooting,"MAKSIMOVIC, Ivana",SRB,Women,50M Rifle 3 Positions,Silver
2012,London,Shooting,Shooting,"SYKOROVA, Adela",CZE,Women,50M Rifle 3 Positions,Bronze
2012,London,Shooting,Shooting,"MARTYNOV, Sergei",BLR,Men,50M Rifle Prone,Gold
2012,London,Shooting,Shooting,"COX, Lionel",BEL,Men,50M Rifle Prone,Silver
2012,London,Shooting,Shooting,"DEBEVEC, Rajmond",SLO,Men,50M Rifle Prone,Bronze
2012,London,Shooting,Shooting,"WILSON, Peter",GBR,Men,Double Trap 150,Gold
2012,London,Shooting,Shooting,"DAHLBY, Hakan",SWE,Men,Double Trap 150,Silver
2012,London,Shooting,Shooting,"MOSIN, Vasily",RUS,Men,Double Trap 150,Bronze
2012,London,Shooting,Shooting,"HANCOCK, Vincent",USA,Men,Skeet,Gold
2012,London,Shooting,Shooting,"GOLDING, Anders",DEN,Men,Skeet,Silver
2012,London,Shooting,Shooting,"AL-ATTIYAH, Nasser",QAT,Men,Skeet,Bronze
2012,London,Shooting,Shooting,"RHODE, Kimberly",USA,Women,Skeet,Gold
2012,London,Shooting,Shooting,"WEI, Ning",CHN,Women,Skeet,Silver
2012,London,Shooting,Shooting,"BARTEKOVA, Danka",SVK,Women,Skeet,Bronze
2012,London,Shooting,Shooting,"CERNOGORAZ, Giovanni",CRO,Men,Trap,Gold
2012,London,Shooting,Shooting,"FABBRIZI, Massimo",ITA,Men,Trap,Silver
2012,London,Shooting,Shooting,"ALDEEHANI, Fehaid",KUW,Men,Trap,Bronze
2012,London,Shooting,Shooting,"ROSSI, Jessica",ITA,Women,Trap,Gold
2012,London,Shooting,Shooting,"STEFECEKOVA, Zuzana",SVK,Women,Trap,Silver
2012,London,Shooting,Shooting,"RACINET, Delphine",FRA,Women,Trap,Bronze
2012,London,Table Tennis,Table Tennis,"ZHANG, Jike",CHN,Men,Singles,Gold
2012,London,Table Tennis,Table Tennis,"WANG, Hao",CHN,Men,Singles,Silver
2012,London,Table Tennis,Table Tennis,"OVTCHAROV, Dimitrij",GER,Men,Singles,Bronze
2012,London,Table Tennis,Table Tennis,"LI, Xiaoxia",CHN,Women,Singles,Gold
2012,London,Table Tennis,Table Tennis,"DING, Ning",CHN,Women,Singles,Silver
2012,London,Table Tennis,Table Tennis,"FENG, Tian Wei",SGP,Women,Singles,Bronze
2012,London,Table Tennis,Table Tennis,"MA, Long",CHN,Men,Team,Gold
2012,London,Table Tennis,Table Tennis,"WANG, Hao",CHN,Men,Team,Gold
2012,London,Table Tennis,Table Tennis,"ZHANG, Jike",CHN,Men,Team,Gold
2012,London,Table Tennis,Table Tennis,"JOO, Sae Hyuk",KOR,Men,Team,Silver
2012,London,Table Tennis,Table Tennis,"OH, Sangeun",KOR,Men,Team,Silver
2012,London,Table Tennis,Table Tennis,"RYU, Seungmin",KOR,Men,Team,Silver
2012,London,Table Tennis,Table Tennis,"BOLL, Timo",GER,Men,Team,Bronze
2012,London,Table Tennis,Table Tennis,"OVTCHAROV, Dimitrij",GER,Men,Team,Bronze
2012,London,Table Tennis,Table Tennis,"STEGER, Bastian",GER,Men,Team,Bronze
2012,London,Table Tennis,Table Tennis,"DING, Ning",CHN,Women,Team,Gold
2012,London,Table Tennis,Table Tennis,"GUO, Yue",CHN,Women,Team,Gold
2012,London,Table Tennis,Table Tennis,"LI, Xiaoxia",CHN,Women,Team,Gold
2012,London,Table Tennis,Table Tennis,"FUKUHARA, Ai",JPN,Women,Team,Silver
2012,London,Table Tennis,Table Tennis,"HIRANO, Sayaka",JPN,Women,Team,Silver
2012,London,Table Tennis,Table Tennis,"ISHIKAWA, Kasumi",JPN,Women,Team,Silver
2012,London,Table Tennis,Table Tennis,"FENG, Tian Wei",SGP,Women,Team,Bronze
2012,London,Table Tennis,Table Tennis,"LI, Jia Wei",SGP,Women,Team,Bronze
2012,London,Table Tennis,Table Tennis,"WANG, Yuegu",SGP,Women,Team,Bronze
2012,London,Taekwondo,Taekwondo,"WU, Jingyu",CHN,Women,- 49 KG,Gold
2012,London,Taekwondo,Taekwondo,"YAGUE ENRIQUE, Brigitte",ESP,Women,- 49 KG,Silver
2012,London,Taekwondo,Taekwondo,"SONKHAM, Chanatip",THA,Women,- 49 KG,Bronze
2012,London,Taekwondo,Taekwondo,"ZANINOVIC, Lucija",CRO,Women,- 49 KG,Bronze
2012,London,Taekwondo,Taekwondo,"GONZALEZ BONILLA, Joel",ESP,Men,- 58 KG,Gold
2012,London,Taekwondo,Taekwondo,"LEE, Daehoon",KOR,Men,- 58 KG,Silver
2012,London,Taekwondo,Taekwondo,"DENISENKO, Alexey",RUS,Men,- 58 KG,Bronze
2012,London,Taekwondo,Taekwondo,"MUNOZ OVIEDO, Oscar",COL,Men,- 58 KG,Bronze
2012,London,Taekwondo,Taekwondo,"MANDIC, Milica",SRB,Women,+ 67 KG,Gold
2012,London,Taekwondo,Taekwondo,"GRAFFE, Anne-Caroline",FRA,Women,+ 67 KG,Silver
2012,London,Taekwondo,Taekwondo,"BARYSHNIKOVA, Anastasia",RUS,Women,+ 67 KG,Bronze
2012,London,Taekwondo,Taekwondo,"ESPINOZA, Maria del Rosario",MEX,Women,+ 67 KG,Bronze
2012,London,Taekwondo,Taekwondo,"MOLFETTA, Carlo",ITA,Men,+ 80 KG,Gold
2012,London,Taekwondo,Taekwondo,"OBAME, Anthony",GAB,Men,+ 80 KG,Silver
2012,London,Taekwondo,Taekwondo,"DESPAIGNE, Robelis",CUB,Men,+ 80 KG,Bronze
2012,London,Taekwondo,Taekwondo,"LIU, Xiaobo",CHN,Men,+ 80 KG,Bronze
2012,London,Taekwondo,Taekwondo,"JONES, Jade",GBR,Women,49 - 57 KG,Gold
2012,London,Taekwondo,Taekwondo,"HOU, Yuzhuo",CHN,Women,49 - 57 KG,Silver
2012,London,Taekwondo,Taekwondo,"HARNOIS, Marlene",FRA,Women,49 - 57 KG,Bronze
2012,London,Taekwondo,Taekwondo,"TSENG, Li-Cheng",TPE,Women,49 - 57 KG,Bronze
2012,London,Taekwondo,Taekwondo,"HWANG, Kyung Seon",KOR,Women,57 - 67 KG,Gold
2012,London,Taekwondo,Taekwondo,"TATAR, Nur",TUR,Women,57 - 67 KG,Silver
2012,London,Taekwondo,Taekwondo,"FROMM, Helena",GER,Women,57 - 67 KG,Bronze
2012,London,Taekwondo,Taekwondo,"MCPHERSON, Paige",USA,Women,57 - 67 KG,Bronze
2012,London,Taekwondo,Taekwondo,"TAZEGUL, Servet",TUR,Men,58 - 68 KG,Gold
2012,London,Taekwondo,Taekwondo,"BAGHERI MOTAMED, Mohammad",IRI,Men,58 - 68 KG,Silver
2012,London,Taekwondo,Taekwondo,"JENNINGS, Terrence",USA,Men,58 - 68 KG,Bronze
2012,London,Taekwondo,Taekwondo,"NIKPAI, Rohullah",AFG,Men,58 - 68 KG,Bronze
2012,London,Taekwondo,Taekwondo,"CRISMANICH, Sebastian Eduardo",ARG,Men,68 - 80 KG,Gold
2012,London,Taekwondo,Taekwondo,"GARCIA HEMME, Nicolas",ESP,Men,68 - 80 KG,Silver
2012,London,Taekwondo,Taekwondo,"MUHAMMAD, Lutalo",GBR,Men,68 - 80 KG,Bronze
2012,London,Taekwondo,Taekwondo,"SARMIENTO, Mauro",ITA,Men,68 - 80 KG,Bronze
2012,London,Tennis,Tennis,"BRYAN, Bob",USA,Men,Doubles,Gold
2012,London,Tennis,Tennis,"BRYAN, Mike",USA,Men,Doubles,Gold
2012,London,Tennis,Tennis,"LLODRA, Michael",FRA,Men,Doubles,Silver
2012,London,Tennis,Tennis,"TSONGA, Jo-Wilfried",FRA,Men,Doubles,Silver
2012,London,Tennis,Tennis,"BENNETEAU, Julien",FRA,Men,Doubles,Bronze
2012,London,Tennis,Tennis,"GASQUET, Richard",FRA,Men,Doubles,Bronze
2012,London,Tennis,Tennis,"WILLIAMS, Serena",USA,Women,Doubles,Gold
2012,London,Tennis,Tennis,"WILLIAMS, Venus",USA,Women,Doubles,Gold
2012,London,Tennis,Tennis,"HLAVACKOVA, Andrea",CZE,Women,Doubles,Silver
2012,London,Tennis,Tennis,"HRADECKA, Lucie",CZE,Women,Doubles,Silver
2012,London,Tennis,Tennis,"KIRILENKO, Maria",RUS,Women,Doubles,Bronze
2012,London,Tennis,Tennis,"PETROVA, Nadia",RUS,Women,Doubles,Bronze
2012,London,Tennis,Tennis,"AZARENKA, Victoria",BLR,Women,Mixed Doubles,Gold
2012,London,Tennis,Tennis,"MIRNYI, Max",BLR,Men,Mixed Doubles,Gold
2012,London,Tennis,Tennis,"MURRAY, Andy",GBR,Men,Mixed Doubles,Silver
2012,London,Tennis,Tennis,"ROBSON, Laura",GBR,Women,Mixed Doubles,Silver
2012,London,Tennis,Tennis,"BRYAN, Mike",USA,Men,Mixed Doubles,Bronze
2012,London,Tennis,Tennis,"RAYMOND, Lisa",USA,Women,Mixed Doubles,Bronze
2012,London,Tennis,Tennis,"MURRAY, Andy",GBR,Men,Singles,Gold
2012,London,Tennis,Tennis,"FEDERER, Roger",SUI,Men,Singles,Silver
2012,London,Tennis,Tennis,"DEL POTRO, Juan Martin",ARG,Men,Singles,Bronze
2012,London,Tennis,Tennis,"WILLIAMS, Serena",USA,Women,Singles,Gold
2012,London,Tennis,Tennis,"SHARAPOVA, Maria",RUS,Women,Singles,Silver
2012,London,Tennis,Tennis,"AZARENKA, Victoria",BLR,Women,Singles,Bronze
2012,London,Triathlon,Triathlon,"BROWNLEE, Alistair",GBR,Men,Individual,Gold
2012,London,Triathlon,Triathlon,"GOMEZ, Javier",ESP,Men,Individual,Silver
2012,London,Triathlon,Triathlon,"BROWNLEE, Jonathan",GBR,Men,Individual,Bronze
2012,London,Triathlon,Triathlon,"SPIRIG, Nicola",SUI,Women,Individual,Gold
2012,London,Triathlon,Triathlon,"NORDEN, Lisa",SWE,Women,Individual,Silver
2012,London,Triathlon,Triathlon,"DENSHAM, Erin",AUS,Women,Individual,Bronze
2012,London,Volleyball,Beach Volleyball,"BRINK, Julius",GER,Men,Beach Volleyball,Gold
2012,London,Volleyball,Beach Volleyball,"RECKERMANN, Jonas",GER,Men,Beach Volleyball,Gold
2012,London,Volleyball,Beach Volleyball,"CERUTTI, Alison",BRA,Men,Beach Volleyball,Silver
2012,London,Volleyball,Beach Volleyball,"REGO, Emanuel",BRA,Men,Beach Volleyball,Silver
2012,London,Volleyball,Beach Volleyball,"PLAVINS, Martins",LAT,Men,Beach Volleyball,Bronze
2012,London,Volleyball,Beach Volleyball,"SMEDINS, Janis",LAT,Men,Beach Volleyball,Bronze
2012,London,Volleyball,Beach Volleyball,"MAY, Misty",USA,Women,Beach Volleyball,Gold
2012,London,Volleyball,Beach Volleyball,"WALSH JENNINGS, Kerri",USA,Women,Beach Volleyball,Gold
2012,London,Volleyball,Beach Volleyball,"KESSY, Jennifer",USA,Women,Beach Volleyball,Silver
2012,London,Volleyball,Beach Volleyball,"ROSS, April",USA,Women,Beach Volleyball,Silver
2012,London,Volleyball,Beach Volleyball,"FRANCA, Larissa",BRA,Women,Beach Volleyball,Bronze
2012,London,Volleyball,Beach Volleyball,"SILVA, Juliana",BRA,Women,Beach Volleyball,Bronze
2012,London,Volleyball,Volleyball,"APALIKOV, Nikolay",RUS,Men,Volleyball,Gold
2012,London,Volleyball,Volleyball,"BEREZHKO, Yury",RUS,Men,Volleyball,Gold
2012,London,Volleyball,Volleyball,"BUTKO, Alexander",RUS,Men,Volleyball,Gold
2012,London,Volleyball,Volleyball,"GRANKIN, Sergey",RUS,Men,Volleyball,Gold
2012,London,Volleyball,Volleyball,"ILINYKH, Dmitriy",RUS,Men,Volleyball,Gold
2012,London,Volleyball,Volleyball,"KHTEY, Taras",RUS,Men,Volleyball,Gold
2012,London,Volleyball,Volleyball,"MIKHAYLOV, Maxim",RUS,Men,Volleyball,Gold
2012,London,Volleyball,Volleyball,"MUSERSKIY, Dmitriy",RUS,Men,Volleyball,Gold
2012,London,Volleyball,Volleyball,"OBMOCHAEV, Alexey",RUS,Men,Volleyball,Gold
2012,London,Volleyball,Volleyball,"SOKOLOV, Alexander",RUS,Men,Volleyball,Gold
2012,London,Volleyball,Volleyball,"TETYUKHIN, Sergey",RUS,Men,Volleyball,Gold
2012,London,Volleyball,Volleyball,"VOLKOV, Alexander",RUS,Men,Volleyball,Gold
2012,London,Volleyball,Volleyball,"ALVES, Thiago Soares",BRA,Men,Volleyball,Silver
2012,London,Volleyball,Volleyball,"AMARAL, Dante",BRA,Men,Volleyball,Silver
2012,London,Volleyball,Volleyball,"DE SOUZA, Wallace",BRA,Men,Volleyball,Silver
2012,London,Volleyball,Volleyball,"DOS SANTOS JUNIOR, Sidnei",BRA,Men,Volleyball,Silver
2012,London,Volleyball,Volleyball,"ENDRES, Murilo",BRA,Men,Volleyball,Silver
2012,London,Volleyball,Volleyball,"GARCIA, Ricardo",BRA,Men,Volleyball,Silver
2012,London,Volleyball,Volleyball,"GODOY FILHO, Gilberto",BRA,Men,Volleyball,Silver
2012,London,Volleyball,Volleyball,"REZENDE, Bruno",BRA,Men,Volleyball,Silver
2012,London,Volleyball,Volleyball,"SAATKAMP, Lucas",BRA,Men,Volleyball,Silver
2012,London,Volleyball,Volleyball,"SANTANA, Rodrigo",BRA,Men,Volleyball,Silver
2012,London,Volleyball,Volleyball,"SANTOS, Sergio",BRA,Men,Volleyball,Silver
2012,London,Volleyball,Volleyball,"VISSOTTO NEVES, Leandro",BRA,Men,Volleyball,Silver
2012,London,Volleyball,Volleyball,"BARI, Andrea",ITA,Men,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"BIRARELLI, Emanuele",ITA,Men,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"BONINFANTE, Dante",ITA,Men,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"FEI, Alessandro",ITA,Men,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"GIOVI, Andrea",ITA,Men,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"LASKO, Michal",ITA,Men,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"MASTRANGELO, Luigi",ITA,Men,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"PAPI, Samuele",ITA,Men,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"PARODI, Simone",ITA,Men,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"SAVANI, Cristian",ITA,Men,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"TRAVICA, Dragan",ITA,Men,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"ZAYTSEV, Ivan",ITA,Men,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"CAIXETA, Tandara",BRA,Women,Volleyball,Gold
2012,London,Volleyball,Volleyball,"CARVALHO, Jaqueline",BRA,Women,Volleyball,Gold
2012,London,Volleyball,Volleyball,"CASTRO, Sheilla",BRA,Women,Volleyball,Gold
2012,London,Volleyball,Volleyball,"CLAUDINO, Fabiana",BRA,Women,Volleyball,Gold
2012,London,Volleyball,Volleyball,"FERREIRA, Fernanda",BRA,Women,Volleyball,Gold
2012,London,Volleyball,Volleyball,"LINS, Danielle",BRA,Women,Volleyball,Gold
2012,London,Volleyball,Volleyball,"MENEZES, Thaisa",BRA,Women,Volleyball,Gold
2012,London,Volleyball,Volleyball,"OLIVEIRA, Fabiana",BRA,Women,Volleyball,Gold
2012,London,Volleyball,Volleyball,"PEQUENO, Paula",BRA,Women,Volleyball,Gold
2012,London,Volleyball,Volleyball,"PEREIRA, Natalia",BRA,Women,Volleyball,Gold
2012,London,Volleyball,Volleyball,"RODRIGUES, Fernanda",BRA,Women,Volleyball,Gold
2012,London,Volleyball,Volleyball,"SILVA, Adenizia",BRA,Women,Volleyball,Gold
2012,London,Volleyball,Volleyball,"AKINRADEWO, Foluke",USA,Women,Volleyball,Silver
2012,London,Volleyball,Volleyball,"BERG, Lindsey",USA,Women,Volleyball,Silver
2012,London,Volleyball,Volleyball,"DAVIS, Nicole",USA,Women,Volleyball,Silver
2012,London,Volleyball,Volleyball,"HANEEF-PARK, Tayyiba",USA,Women,Volleyball,Silver
2012,London,Volleyball,Volleyball,"HARMOTTO, Christa",USA,Women,Volleyball,Silver
2012,London,Volleyball,Volleyball,"HODGE, Megan",USA,Women,Volleyball,Silver
2012,London,Volleyball,Volleyball,"HOOKER, Destinee",USA,Women,Volleyball,Silver
2012,London,Volleyball,Volleyball,"LARSON, Jordan",USA,Women,Volleyball,Silver
2012,London,Volleyball,Volleyball,"MIYASHIRO, Tamari",USA,Women,Volleyball,Silver
2012,London,Volleyball,Volleyball,"SCOTT, Danielle",USA,Women,Volleyball,Silver
2012,London,Volleyball,Volleyball,"THOMPSON, Courtney",USA,Women,Volleyball,Silver
2012,London,Volleyball,Volleyball,"TOM, Logan",USA,Women,Volleyball,Silver
2012,London,Volleyball,Volleyball,"ARAKI, Erika",JPN,Women,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"EBATA, Yukiko",JPN,Women,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"INOUE, Kaori",JPN,Women,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"KANO, Maiko",JPN,Women,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"KIMURA, Saori",JPN,Women,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"NAKAMICHI, Hitomi",JPN,Women,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"OTOMO, Ai",JPN,Women,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"SAKODA, Saori",JPN,Women,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"SANO, Yuko",JPN,Women,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"SHINNABE, Risa",JPN,Women,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"TAKESHITA, Yoshie",JPN,Women,Volleyball,Bronze
2012,London,Volleyball,Volleyball,"YAMAGUCHI, Mai",JPN,Women,Volleyball,Bronze
2012,London,Weightlifting,Weightlifting,"SALIMIKORDASIABI, Behdad",IRI,Men,+105KG,Gold
2012,London,Weightlifting,Weightlifting,"ANOUSHIRAVANI HAMLABAD, Sajjad",IRI,Men,+105KG,Silver
2012,London,Weightlifting,Weightlifting,"ALBEGOV, Ruslan",RUS,Men,+105KG,Bronze
2012,London,Weightlifting,Weightlifting,"ZHOU, Lulu",CHN,Women,+75KG,Gold
2012,London,Weightlifting,Weightlifting,"KASHIRINA, Tatiana",RUS,Women,+75KG,Silver
2012,London,Weightlifting,Weightlifting,"JANG, Mi-ran",KOR,Women,+75KG,Bronze
2012,London,Weightlifting,Weightlifting,"TOROKHTIY, Oleksiy",UKR,Men,105KG,Gold
2012,London,Weightlifting,Weightlifting,"NASIRSHELAL, Navab",IRI,Men,105KG,Silver
2012,London,Weightlifting,Weightlifting,"BONK, Bartlomiej",POL,Men,105KG,Bronze
2012,London,Weightlifting,Weightlifting,"WANG, Mingjuan",CHN,Women,48KG,Gold
2012,London,Weightlifting,Weightlifting,"MIYAKE, Hiromi",JPN,Women,48KG,Silver
2012,London,Weightlifting,Weightlifting,"RYANG, Chun Hwa",PRK,Women,48KG,Bronze
2012,London,Weightlifting,Weightlifting,"HSU, Shu-Ching",TPE,Women,53KG,Gold
2012,London,Weightlifting,Weightlifting,"FEBRIANTI, Citra",INA,Women,53KG,Silver
2012,London,Weightlifting,Weightlifting,"PARATOVA, Iulia",UKR,Women,53KG,Bronze
2012,London,Weightlifting,Weightlifting,"OM, Yun Chol",PRK,Men,-56KG,Gold
2012,London,Weightlifting,Weightlifting,"WU, Jingbiao",CHN,Men,-56KG,Silver
2012,London,Weightlifting,Weightlifting,"HRISTOV, Valentin",AZE,Men,-56KG,Bronze
2012,London,Weightlifting,Weightlifting,"LI, Xueying",CHN,Women,58KG,Gold
2012,London,Weightlifting,Weightlifting,"SIRIKAEW, Pimsiri",THA,Women,58KG,Silver
2012,London,Weightlifting,Weightlifting,"GULNOI, Rattikan",THA,Women,58KG,Bronze
2012,London,Weightlifting,Weightlifting,"KIM, Un Guk",PRK,Men,62KG,Gold
2012,London,Weightlifting,Weightlifting,"FIGUEROA MOSQUERA, Oscar Albeiro",COL,Men,62KG,Silver
2012,London,Weightlifting,Weightlifting,"IRAWAN, Eko Yuli",INA,Men,62KG,Bronze
2012,London,Weightlifting,Weightlifting,Pending,,Women,63KG,Gold
2012,London,Weightlifting,Weightlifting,"TSARUKAEVA, Svetlana",RUS,Women,63KG,Silver
2012,London,Weightlifting,Weightlifting,"GIRARD, Christine",CAN,Women,63KG,Bronze
2012,London,Weightlifting,Weightlifting,"LIN, Qingfeng",CHN,Men,69KG,Gold
2012,London,Weightlifting,Weightlifting,"TRIYATNO, Triyatno",INA,Men,69KG,Silver
2012,London,Weightlifting,Weightlifting,"MARTIN, Razvan Constantin",ROU,Men,69KG,Bronze
2012,London,Weightlifting,Weightlifting,"RIM, Jong Sim",PRK,Women,69KG,Gold
2012,London,Weightlifting,Weightlifting,"COCOS, Roxana Daniela",ROU,Women,69KG,Silver
2012,London,Weightlifting,Weightlifting,"NURMUKHAMBETOVA, Anna",KAZ,Women,69KG,Bronze
2012,London,Weightlifting,Weightlifting,"VALENTIN PEREZ, Lidia",ESP,Women,75KG,Gold
2012,London,Weightlifting,Weightlifting,"ABIR ABDELRAHMAN, Khalil Mahmoud K.",EGY,Women,75KG,Silver
2012,London,Weightlifting,Weightlifting,"NZESSO NGAKE, Madias Dodo",CMR,Women,75KG,Bronze
2012,London,Weightlifting,Weightlifting,"LU, Xiaojun",CHN,Men,77KG,Gold
2012,London,Weightlifting,Weightlifting,"LU, Haojie",CHN,Men,77KG,Silver
2012,London,Weightlifting,Weightlifting,"CAMBAR RODRIGUEZ, Ivan",CUB,Men,77KG,Bronze
2012,London,Weightlifting,Weightlifting,"ZIELINSKI, Adrian Edward",POL,Men,85KG,Gold
2012,London,Weightlifting,Weightlifting,"ROSTAMI, Kianoush",IRI,Men,85KG,Silver
2012,London,Weightlifting,Weightlifting,"ABDELAZIM, Tarek Yehia Fouad",EGY,Men,85KG,Bronze
2012,London,Weightlifting,Weightlifting,"MOHAMMADPOURKARKARAGH, Saeid",IRI,Men,94KG,Gold
